customer_id,first_name,last_name,street,city,state,zip,closest_store_id,distance,latitude,longitude,population
12154,Zia,Cawthery,485 Dryden Road,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12155,Jackquelin,Jeste,9776 Corscot Avenue,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12156,Hyacinthie,Rushmare,878 Schlimgen Street,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12157,Nolly,Tonge,89 Pierstorff Terrace,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12158,Jesselyn,Schubbert,1091 Packers Alley,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12159,Barr,Wisby,428 Northridge Road,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12160,Sim,Dorie,6709 Bayside Hill,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12161,Terrell,Peskin,57 Novick Street,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12162,Tobiah,Phil,51538 New Castle Street,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12163,Addi,Folkard,8 Mesta Hill,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12164,Scot,Cathcart,77 Kennedy Parkway,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12165,Radcliffe,Battaille,57630 Laurel Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12166,Rhona,Swalough,6522 Rowland Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12167,Marita,Tampling,755 Meadow Valley Place,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12168,Ellette,Bernardt,9 Helena Road,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12169,Mabel,Knowlton,84 Northfield Lane,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12170,Skipper,Maciejak,51 Sugar Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12171,Rudd,Torritti,817 Northview Trail,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12172,Windham,Craig,480 Sauthoff Park,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12173,Tomlin,Baselli,12427 Vidon Avenue,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12174,Sarine,Fierro,74 Dunning Alley,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12175,Elly,Haydon,3 Brown Alley,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12176,Christiane,Sainter,51 Delladonna Point,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12177,Waverly,Jorgensen,55110 Transport Place,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12178,Carole,Ciobotaru,60 Esch Plaza,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12179,Miller,Pegg,83 Magdeline Terrace,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12180,Shelbi,Christal,8 Sunbrook Drive,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12181,Jazmin,Iacovides,1868 Florence Plaza,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12182,Stevie,Keaveny,93282 Mesta Street,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12183,Elnora,Hehir,839 Homewood Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12184,Colene,Antonijevic,765 American Ash Road,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12185,Jacquie,Aisbett,51 Fieldstone Circle,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12186,Kala,Louder,324 Granby Terrace,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12187,Felipa,Proschke,39813 Autumn Leaf Parkway,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12188,Shanda,Stansbury,9861 Bayside Place,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12189,Cornell,Rosso,69 Loeprich Trail,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12190,Linnell,Rohmer,12067 Bay Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12191,Perkin,Pinkard,5765 Dayton Plaza,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12192,Davon,Kuzma,80675 Pleasure Avenue,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12193,Samuel,Sharphurst,46 Kenwood Point,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12194,Clerkclaude,Broadbridge,7227 Jackson Way,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12195,Hal,Zorzin,4509 La Follette Alley,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12196,Fleur,Sans,705 Claremont Terrace,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12197,Berke,Rossbrooke,14 Pearson Park,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12198,Batsheva,McGillreich,685 Knutson Pass,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12199,Skipp,Place,25757 Pearson Circle,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12200,Dick,Wardel,1 Ohio Street,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12201,Eloise,Palphreyman,45 Lakewood Terrace,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12202,Crissie,Hellard,6 Michigan Drive,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12203,Naomi,Formie,4 Merchant Circle,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12204,Jacquelin,Wetherell,2345 Dawn Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12205,Vere,Peggrem,3 Arrowood Point,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12206,Leupold,Duell,2 Sundown Way,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12207,Isaak,Kenton,2737 Portage Crossing,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12208,Flo,Minshull,62181 Hermina Parkway,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12209,Christian,Kachel,11702 Golf Parkway,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12210,Darcey,Gaber,8 Arrowood Circle,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12211,Lilllie,Avrahm,133 Welch Alley,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12212,Louisa,Hobbing,3353 Bunting Avenue,Seattle,WA,98146,2,8,47.5001,-122.3575,28022
12213,Evie,Waples,80 Eliot Hill,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12214,Elbertina,Geekin,560 Redwing Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12215,Loren,Extall,563 Merrick Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12216,Eleni,Thaxter,45 Jana Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12217,Giuditta,Syvret,186 Goodland Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12218,Andie,Conniam,16195 Shasta Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12219,Bea,Zold,17931 Grover Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12220,Blakelee,Attow,350 Gerald Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12221,Brier,Nafzger,5 Declaration Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12222,Randi,Rothwell,1031 Sommers Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12223,Sandie,Breslauer,9543 American Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12224,Robina,Castelain,8712 Rieder Junction,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12225,Andy,Voysey,938 Oak Valley Trail,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12226,Biron,Joll,99146 Kim Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12227,Coletta,Guillon,546 Service Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12228,Wynn,Chappelle,981 Oakridge Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12229,Mamie,Matei,805 Carberry Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12230,Daphne,Labrum,5642 Pleasure Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12231,Cornie,Itzhaki,11 Dryden Hill,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12232,Bertram,Maggill'Andreis,432 Huxley Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12233,Ben,Aloway,3200 Bultman Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12234,Andie,Iacoviello,540 Jenifer Terrace,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12235,Jody,Yurov,3370 Redwing Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12236,Gayle,Dog,83888 Wayridge Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12237,Basilius,Welling,57638 Alpine Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12238,Andrei,Casotti,5 Lakeland Plaza,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12239,Brendis,Rainville,454 Stoughton Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12240,Eleni,Humbee,216 Esch Avenue,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12241,Rina,Micheli,69314 Brickson Park Junction,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12242,Gaye,Adamiec,68 Rigney Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12243,Mufi,Lehrian,4363 Melvin Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12244,Jacqui,Beetham,2283 Weeping Birch Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12245,Carmencita,Popplewell,27 Drewry Lane,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12246,Eddie,Cyples,2 Bowman Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12247,Margarethe,Ockwell,6569 Lillian Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12248,Adolpho,Bould,3260 Novick Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12249,Basilio,Trencher,72 Bashford Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12250,Zondra,Winckles,318 Oak Valley Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12251,Thaxter,Farans,334 Miller Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12252,Cherri,O'Donnelly,849 Dunning Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12253,Brigg,Wrangle,7751 Bowman Junction,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12254,Zed,Krolle,971 Sullivan Avenue,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12255,Loleta,Garm,1118 1st Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12256,Halette,Beningfield,611 Di Loreto Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12257,Holly-anne,Crouse,88196 Sachs Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12258,Amity,Margerrison,60 Continental Lane,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12259,Monti,Missenden,42 Texas Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12260,Lesley,Coggin,3173 Nova Terrace,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12261,Bambie,Paybody,7635 Kropf Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12262,Benny,Phalp,27391 Sunfield Hill,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12263,Jane,Borell,14 Coolidge Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12264,Sondra,Capey,4 Anhalt Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12265,Hilliard,Stroobant,86595 Fulton Trail,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12266,Kilian,Ilyunin,458 Milwaukee Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12267,Kaja,Laurance,8777 Nevada Court,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12268,Isac,Bearns,185 Columbus Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12269,Fannie,Portail,5 Esch Plaza,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12270,Lanae,Tokley,84 Bellgrove Plaza,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12271,Florenza,Vasyukhichev,9724 Anhalt Terrace,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12272,Basilius,Isakov,1201 Mariners Cove Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12273,Glenn,Hadleigh,4 Lawn Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12274,Cletus,Gawthrop,1 Burning Wood Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12275,Margeaux,Strathearn,5111 Crescent Oaks Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12276,Vern,Burkett,9 Hanover Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12277,Ugo,Quantrell,76940 Acker Plaza,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12278,Ola,Gavaran,558 Summit Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12279,Carolin,Mees,7359 Buell Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12280,Petr,Cahalin,40444 Mifflin Avenue,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12281,Issy,Manzell,3 Oneill Plaza,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12282,Raimondo,Sabater,9616 Gateway Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12283,Kinnie,De Clairmont,28262 Cottonwood Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12284,Dannie,Canario,36513 Myrtle Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12285,Wolfy,O'Cullen,68985 Coleman Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12286,Jamesy,Rudderham,4258 Dennis Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12287,Faydra,Franklen,82 Michigan Junction,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12288,Sibel,Hebborn,702 Maywood Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12289,Ricoriki,Meak,3 Banding Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12290,Libbi,Antalffy,776 Anderson Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12291,Meredith,Kuzemka,25145 Stoughton Hill,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12292,Fina,Paoletto,64164 Bartillon Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12293,Carly,Wycliffe,4 Mariners Cove Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12294,Monika,Irvin,89001 Loeprich Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12295,Melli,Vogl,4 Dorton Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12296,Meridith,Valde,6535 Sugar Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12297,Stanton,Moncrieffe,50 Hoepker Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12298,Christos,Barthod,3 Loeprich Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12299,Golda,Younghusband,7 Mcguire Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12300,Brietta,Crofthwaite,89698 Bashford Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12301,Willabella,Edghinn,50 Briar Crest Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12302,Thorny,Ramet,3066 Gale Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12303,Heddi,Collingworth,6220 Melrose Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12304,Vernor,Featherston,5228 Chinook Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12305,Delly,Sambles,849 Anzinger Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12306,Nikola,Eden,38253 Lakewood Gardens Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12307,Lotta,Eadmeades,33 Hallows Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12308,Delinda,Riddles,3690 Stang Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12309,Kathleen,Rakes,5979 Drewry Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12310,Lynda,Diggles,3 Bunting Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12311,Sophey,Morin,51 Graceland Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12312,Mel,Poulsom,7377 Dunning Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12313,Tanner,Ahlin,30 Arapahoe Center,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12314,Annecorinne,Heaslip,33 Prentice Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12315,Elfreda,Copeman,6 Eagan Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12316,Grant,Willard,749 Summer Ridge Trail,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12317,Leese,Rickardsson,8952 Esker Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12318,Sutton,Stithe,7899 Randy Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12319,Kimberly,Shellum,4933 Fallview Crossing,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12320,Patrizius,Rings,94 Sutherland Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12321,Zed,Paradine,9 Dwight Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12322,Catherin,Shier,24827 Buena Vista Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12323,Sherwin,Lyon,20062 Lighthouse Bay Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12324,Steffane,Duinbleton,61553 Independence Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12325,Roseann,Leander,58 Ludington Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12326,Cristi,Le Claire,6504 Dryden Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12327,Farleigh,Pane,987 Lakewood Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12328,Alina,Van Oort,623 Pankratz Park,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12329,Johannes,Craw,1243 Kim Lane,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12330,Arlene,Skeates,140 Dapin Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12331,Aldridge,Moakson,25 Harbort Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12332,Pippa,Elvish,25261 Eastlawn Place,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12333,Ben,McCall,3550 South Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12334,Renae,Jacqueminet,287 Darwin Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12335,Noel,Grishukov,53 Veith Terrace,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12336,Atalanta,Adamowicz,5203 Nancy Lane,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12337,Cherye,Pizzey,571 Colorado Circle,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12338,Sheffield,Defew,88 Schmedeman Avenue,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12339,Shae,Arnopp,28509 Spohn Junction,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12340,Eadmund,Pulteneye,63121 Kingsford Street,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12341,Phoebe,Wynrahame,3 Arapahoe Lane,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12342,Agustin,Hetterich,4 Esch Hill,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12343,Charlot,Mackerness,256 Badeau Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12344,Isacco,Maulden,21 John Wall Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12345,Aubine,Olyfat,6 Westerfield Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12346,Giulia,Pengelley,852 American Drive,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12347,Axe,Romain,126 Caliangt Point,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12348,Griffie,Brunner,47 Hagan Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12349,Malissia,Danaher,87 Del Mar Pass,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12350,Erastus,Mangon,467 Wayridge Alley,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12351,Bale,Briant,41 Acker Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12352,Geordie,Butterick,5 Mallard Way,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12353,Sib,Ketchell,77 Schiller Road,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12354,Leonidas,Attryde,9 Commercial Parkway,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12355,Phillie,Whiteside,3225 Dahle Terrace,Seattle,WA,98178,2,8,47.4993,-122.2471,27280
12356,Andrei,Holtaway,9021 Cambridge Avenue,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12357,Donica,Ivakhno,2 Lukken Hill,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12358,Jacinta,Hulett,68 Talisman Court,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12359,Claiborn,Adamthwaite,7801 Clyde Gallagher Drive,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12360,Derry,Oseland,9 Havey Avenue,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12361,Hoyt,Caret,5078 Mendota Hill,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12362,Clerc,Everwin,4 Vera Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12363,Baillie,Rookeby,97 Dayton Court,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12365,Caddric,Pegden,70 Lighthouse Bay Street,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12366,Carey,Kiehne,999 Del Mar Plaza,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12367,Billie,Annatt,7087 Swallow Court,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12368,Cathe,Moran,93078 Hooker Trail,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12369,Munmro,Chatt,34670 Forest Road,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12370,Wynn,Anker,99 Judy Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12371,Becky,Tabourin,33 Birchwood Plaza,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12372,Arlyn,Wilfling,50796 Hanover Pass,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12373,Alidia,Palumbo,243 Kennedy Center,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12374,Milo,Ovendale,36 Prentice Hill,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12375,Orelee,McKeachie,60 Oak Road,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12376,Shoshanna,Kilsby,80339 Gale Center,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12377,Roddie,Olivo,3581 Moland Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12378,Goran,Leavesley,14 Forster Park,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12379,Coral,Balme,1935 Harper Plaza,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12380,Ruperto,Wykey,4771 Oneill Center,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12381,Rustin,Slade,53034 Judy Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12382,Isabelita,Sandal,50 Bobwhite Park,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12383,Austin,Verrill,12039 Anzinger Road,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12384,Jessie,Parrott,80 Kenwood Circle,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12385,Thain,McCarrell,52288 Esch Terrace,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12386,Ignacio,Driffield,77918 Bultman Pass,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12387,Whitney,Beauman,34959 Paget Avenue,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12388,Rheta,Mandry,47027 Fordem Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12389,Judi,Di Matteo,82920 Eggendart Avenue,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12390,Tallulah,Kobpal,560 Melrose Trail,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12391,Massimiliano,Lawful,778 Surrey Circle,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12392,Aila,Ramsier,474 Eastwood Plaza,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12393,Jacquelyn,Bembrigg,40 Butternut Trail,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12394,Elnore,Windus,72 Jay Road,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12395,Ashely,Brodbin,18 Nelson Alley,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12396,Ibby,Handrek,88 Reindahl Point,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12397,Barclay,Winkell,705 Morning Center,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12398,Iseabal,Melluish,5 Hanover Street,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12399,Terra,Swaton,962 Acker Drive,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12400,Michele,Gowlett,38 Green Ridge Parkway,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12401,Casey,Bare,558 Hooker Road,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12402,Tiler,Raymond,5226 Hagan Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12403,Anders,Abramovici,42909 Judy Trail,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12404,Ola,Rickerd,50253 Eastlawn Avenue,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12405,Stefanie,Sive,9022 Mesta Way,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12406,Shae,Blasiak,94093 Meadow Valley Street,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12407,Wrennie,Rosenbusch,8744 Bartillon Street,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12408,Abey,Ramplee,5 Lakeland Place,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12409,Goldy,Farnon,71828 Lotheville Point,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12410,Maynard,Renon,48621 New Castle Alley,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12411,Edythe,Trouel,1 Birchwood Trail,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12412,Zebadiah,Niccolls,64 Eastlawn Terrace,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12413,Warren,Grindley,50 Jackson Hill,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12414,Lorita,Satyford,82 Welch Point,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12415,Frances,Cordy,51282 Pleasure Junction,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
12416,Carin,Hudel,17 Westend Street,Bellevue,WA,98006,2,9,47.5575,-122.1508,37769
